CustomerID,Recency,Frequency,Monetary
17392,299,2,417.27
17394,212,1,203.87
17396,32,8,7330.8
17397,15,2,681.41
17398,107,3,653.38
17400,119,5,2097.84
17402,23,12,2347.05
17403,29,1,263.92
17404,18,16,30300.82
17405,57,4,818.82
17406,323,5,1912.72
17408,156,1,32.65
17409,177,2,771.85
17410,9,5,1214.72
17411,5,4,748.94
17412,16,6,1071.66
17414,36,2,778.0
17415,72,1,507.84
17416,22,9,6838.34
17418,35,2,463.46
17419,4,14,4200.97
17420,43,3,598.83
17422,9,10,1853.13
17423,38,4,663.63
17425,12,2,759.17
17426,1,6,5037.26
17427,64,1,100.8
17428,15,32,16662.85
17429,113,4,512.12
17430,25,2,265.76
17431,306,1,403.3
17432,11,2,365.76
17433,81,1,303.16
17434,2,8,2012.08
17436,219,1,122.4
17438,240,2,378.3
17440,140,5,177.1
17442,22,10,2210.26
17443,212,1,534.24
17444,140,3,2940.04
17446,169,2,120.9
17447,33,2,541.53
17448,137,1,-4287.63
17449,38,7,2079.17
17450,1,55,187322.17
17451,2,9,1354.77
17453,10,2,486.72
17454,185,4,517.53
17455,196,1,131.7
17456,358,1,249.86
17457,119,5,1737.7
17458,8,1,316.5
17459,36,2,657.3
17460,71,8,452.63
17461,15,3,735.82
17462,44,3,662.94
17463,9,6,1860.81
17464,151,1,289.96
17466,3,2,763.28
17468,3,2,137.0
17469,9,6,1843.06
17470,37,5,1125.07
17472,184,3,697.54
17475,72,1,194.37
17480,66,2,506.51
17481,8,4,1076.94
17483,58,3,414.04
17486,254,1,396.87
17489,51,2,376.64
17490,57,6,1279.34
17491,7,10,3099.02
17492,241,1,374.57
17495,31,1,342.59
17496,351,1,271.05
17498,68,1,272.22
17499,282,1,622.88
17500,10,3,1138.0
17501,213,2,288.6
17502,2,4,689.1
17503,31,1,340.43
17504,199,10,2745.28
17505,154,2,1145.84
17506,63,2,294.29
17507,254,2,605.58
17508,273,1,387.31
17509,50,11,6069.24
17510,17,1,308.48
17511,9,44,80746.06
17512,21,11,2920.04
17513,65,1,513.2
17514,121,1,208.65
17515,24,4,639.02
17516,8,5,764.88
17517,301,1,153.94
17519,10,7,1839.07
17520,46,1,546.81
17521,17,4,721.96
17522,131,4,912.25
17523,4,4,652.74
17524,354,1,145.0
17525,352,1,422.7
17526,197,6,399.5
17527,46,6,888.86
17528,2,9,3358.0
17530,9,9,2152.09
17531,113,2,293.45
17534,46,1,223.36
17535,273,1,164.4
17536,170,1,76.5
17537,22,2,887.67
17538,18,1,98.42
17540,1,3,570.4
17542,262,1,170.75
17545,36,3,642.32
17547,365,1,-11.8
17548,210,3,-141.48
17549,16,2,148.86
17550,190,3,267.16
17551,352,1,290.34
17552,35,6,909.96
17553,122,1,1487.6
17554,9,4,1714.15
17555,12,2,480.31
17556,198,1,157.9
17557,7,3,541.46
17560,87,4,854.95
17561,12,1,165.12
17562,7,8,1107.38
17564,17,3,454.01
17566,1,2,869.77
17567,50,9,3594.56
17569,325,1,344.14
17571,43,4,1425.67
17572,64,4,226.75
17573,22,4,362.9
17574,235,1,185.65
17576,1,22,3399.93
17578,183,2,124.74
17579,113,3,262.16
17580,245,3,215.72
17581,26,28,9731.63
17582,229,1,175.27
17584,3,2,734.45
17585,102,4,1116.68
17588,93,3,1240.2
17589,53,4,2404.17
17590,10,2,1147.09
17591,66,8,2192.72
17593,84,5,3229.88
17594,78,2,993.18
17595,5,2,386.69
17596,16,7,2806.69
17597,206,1,2044.37
17600,10,1,161.67
17601,232,1,116.01
17602,16,7,3913.53
17603,43,5,-1165.3
17604,210,2,309.36
17608,26,2,191.99
17609,33,6,1097.48
17611,23,16,3624.47
17612,46,10,1992.76
17613,15,17,4494.77
17614,50,1,386.32
17615,123,3,329.6
17616,166,3,571.2
17618,241,2,625.48
17619,305,1,214.37
17620,52,1,81.44
17621,14,4,1336.1
17623,25,1,527.05
17624,7,2,843.48
17625,11,4,2020.4
17628,74,1,75.75
17629,11,8,1444.67
17630,162,2,503.6
17631,130,2,416.5
17633,24,6,1242.34
17634,29,9,2358.59
17636,1,2,265.93
17637,24,2,547.06
17639,269,1,108.5
17640,79,1,621.66
17642,112,2,712.29
17643,366,1,101.55
17644,29,16,2436.22
17646,212,4,995.66
17647,58,1,133.06
17648,53,5,1789.55
17649,127,2,861.74
17650,14,1,166.08
17651,4,14,3886.67
17652,18,18,4737.13
17653,22,5,1175.88
17654,270,1,117.55
17655,3,8,2571.74
17656,66,5,1674.69
17658,3,3,485.88
17659,10,13,2968.86
17660,134,1,178.75
17663,18,9,1788.27
17664,11,2,604.64
17666,58,1,409.08
17667,59,5,2055.51
17668,31,1,161.85
17669,35,7,3406.72
17670,220,1,205.7
17671,8,6,1284.08
17672,36,4,3106.62
17673,59,5,1482.5
17674,67,2,551.04
17675,1,40,19369.18
17676,51,6,1019.17
17677,21,41,15497.21
17678,256,1,298.11
17679,45,2,1992.11
17680,16,1,184.4
17682,3,7,2459.33
17684,36,1,239.41
17685,9,7,3155.83
17686,73,6,5110.09
17690,23,16,4717.3
17691,351,2,290.4
17692,120,5,733.44
17693,129,3,187.02
17694,134,1,283.12
17695,124,2,765.34
17696,31,14,2201.05
17697,229,1,338.95
17698,253,1,154.95
17700,9,6,2508.89
17701,245,1,417.95
17702,23,6,1719.72
17703,28,3,798.74
17704,161,2,885.19
17705,23,9,1563.12
17706,37,21,9321.53
17707,178,2,152.4
17708,180,2,263.33
17709,162,1,137.45
17711,3,2,385.1
17712,37,1,522.91
17714,313,1,153.0
17715,193,1,326.4
17716,15,12,5505.79
17718,225,1,139.35
17719,30,18,5367.8
17720,19,4,1195.94
17722,89,6,2380.64
17723,120,6,3276.4
17724,50,4,995.65
17725,9,14,3371.13
17727,2,2,1042.55
17728,14,4,1927.83
17730,18,14,4626.13
17731,72,5,878.2
17732,365,1,303.97
17733,31,2,692.19
17734,46,3,700.63
17735,30,18,12216.42
17736,2,4,337.49
17737,2,2,168.24
17738,12,5,1863.35
17739,4,8,2786.05
17742,106,2,355.11
17744,18,6,1560.7
17746,227,2,98.8
17747,93,2,64.65
17749,171,2,674.52
17750,29,8,1607.21
17752,352,1,80.64
17754,30,5,1440.68
17757,7,29,5157.04
17758,12,8,3408.2
17759,10,3,819.96
17760,14,2,287.59
17761,25,1,712.78
17763,256,1,15.0
17764,43,2,772.55
17765,151,3,367.63
17767,8,1,271.2
17768,1,3,2081.9
17769,5,12,3920.08
17770,191,5,1143.27
17771,49,2,245.81
17772,3,2,173.45
17774,89,5,1203.78
17775,247,1,56.4
17777,17,3,647.56
17779,14,5,633.92
17781,152,2,188.02
17783,65,2,283.47
17785,46,1,131.94
17786,78,2,266.85
17787,145,4,1817.54
17788,66,2,1117.9
17789,274,1,225.9
17790,19,14,1964.3
17791,22,1,106.1
17793,18,1,300.34
17795,172,2,342.83
17796,33,4,690.0
17797,15,3,780.43
17799,15,11,3009.32
17800,30,9,1187.21
17802,75,4,1251.84
17805,66,1,512.31
17806,4,1,546.04
17809,9,15,4627.62
17811,4,49,7281.42
17812,5,4,699.81
17813,7,7,1641.79
17816,29,4,36.56
17817,270,2,269.7
17819,64,8,3661.07
17820,184,2,-24.05
17824,44,1,298.4
17827,235,4,1580.47
17828,1,9,1599.97
17829,291,1,889.24
17830,254,2,287.65
17831,26,1,35.4
17832,42,1,155.37
17835,2,2,228.1
17836,40,1,110.21
17837,35,10,1508.38
17838,19,6,2267.4
17839,35,1,318.15
17841,1,166,37956.67
17843,296,1,205.48
17844,99,1,51.56
17846,78,1,2033.1
17848,74,9,901.2
17849,211,4,605.8
17850,295,35,5303.48
17852,4,2,114.34
17854,178,2,311.26
17855,365,1,208.97
17856,226,5,1118.39
17857,10,22,23826.94
17858,46,11,4376.94
17859,297,1,141.92
17860,361,1,226.45
17861,17,8,1618.54
17862,316,1,330.9
17863,52,6,3160.0
17864,5,3,554.85
17865,23,27,10158.54
17866,135,2,325.7
17867,23,8,583.52
17869,100,5,428.18
17870,7,12,1611.09
17871,197,1,155.9
17873,73,6,1754.16
17874,178,7,658.26
17877,163,1,237.61
17878,36,1,379.45
17879,166,1,178.52
17880,357,1,458.92
17881,297,1,133.35
17883,7,3,483.15
17884,304,3,590.54
17885,5,1,156.34
17886,24,3,869.28
17887,122,1,111.35
17888,11,10,515.73
17889,205,2,201.37
17890,315,2,586.89
17891,155,1,203.86
17892,49,3,244.1
17893,218,1,107.21
17894,64,8,1118.96
17895,37,1,95.45
17896,16,1,256.32
17897,165,4,516.31
17898,78,2,152.06
17899,152,1,154.55
17900,157,4,15.0
17901,22,1,110.38
17904,14,2,168.32
17905,64,4,798.99
17906,240,1,72.9
17908,366,1,232.03
17911,2,1,366.23
17912,303,6,294.66
17913,51,2,408.65
17917,38,3,335.03
17919,81,1,1304.04
17920,1,16,3816.21
17921,57,4,820.23
17923,275,1,207.5
17924,4,12,2902.65
17925,365,1,244.08
17926,126,2,397.29
17928,38,2,212.54
17929,4,5,834.5
17930,28,5,1740.48
17931,127,2,408.36
17932,22,3,1331.57
17934,44,2,704.25
17935,131,2,145.79
17937,1,7,4301.22
17939,152,1,99.14
17940,42,14,1897.18
17941,123,1,304.56
17946,226,2,149.58
17947,30,1,176.68
17948,140,1,358.56
17949,10,46,49957.48
17950,65,4,472.12
17951,32,4,990.84
17954,61,15,1997.41
17955,191,4,557.3
17956,242,1,12.75
17957,59,1,111.68
17958,109,1,508.46
17960,164,1,73.78
17961,14,39,1296.44
17962,135,1,102.41
17964,24,2,463.21
17965,30,14,2599.19
17966,30,5,1098.43
17967,364,1,112.27
17968,366,1,265.1
17969,159,2,228.2
17970,204,1,562.79
17972,234,1,135.19
17973,44,1,337.04
17974,17,3,703.99
17975,8,14,4388.06
17976,365,1,321.79
17977,22,1,288.14
17978,358,1,300.92
17979,28,5,712.51
17980,158,3,811.45
17984,138,1,152.68
17985,15,1,631.35
17986,49,1,20.8
17987,178,1,198.57
17988,4,8,191.17
17990,229,3,630.84
17991,218,2,93.35
17994,114,6,626.09
17995,274,1,76.1
17997,67,12,1503.09
17999,30,2,380.39
18001,5,2,415.13
18004,355,1,157.92
18005,40,1,132.07
18006,16,1,444.68
18008,63,9,2116.19
18009,228,2,242.29
18010,249,1,174.8
18011,366,1,102.79
18013,148,2,187.29
18014,21,1,162.22
18016,25,5,1477.66
18017,74,3,523.0
18018,101,2,122.14
18019,44,1,38.45
18022,28,1,612.72
18024,145,3,236.78
18027,91,1,115.31
18030,35,2,111.15
18032,327,1,73.5
18033,58,1,93.82
18034,14,2,418.68
18035,28,3,713.89
18036,25,3,403.12
18037,147,6,70.02
18040,12,2,357.2
18041,4,22,4075.12
18042,46,1,165.05
18043,17,3,529.29
18044,28,10,1874.75
18045,38,1,178.34
18048,196,2,172.29
18050,352,1,74.4
18053,59,2,297.07
18055,32,10,5865.52
18056,281,1,363.65
18058,2,1,170.16
18059,2,4,296.71
18061,14,10,2119.41
18062,166,3,720.52
18064,126,2,814.0
18065,79,12,1936.44
18066,68,1,318.0
18067,33,1,396.33
18068,282,1,101.7
18069,19,7,1994.39
18071,250,2,453.0
18072,148,2,-0.0
18073,107,13,3846.74
18074,366,1,489.6
18075,16,14,2538.72
18077,1,11,2584.41
18078,210,2,336.13
18079,38,4,3613.15
18080,11,2,1231.5
18081,29,3,343.45
18082,18,1,680.84
18084,9,2,87.53
18085,323,2,689.95
18086,267,1,101.34
18087,91,4,3770.12
18088,54,1,166.03
18092,22,11,8503.92
18093,86,5,2083.42
18094,74,7,3017.3
18095,305,2,580.05
18096,4,3,849.06
18097,93,6,1981.25
18099,120,1,168.31
18101,4,2,222.4
18102,4,59,244952.95
18104,30,1,754.64
18105,30,1,113.48
18106,322,1,421.9
18108,241,2,264.65
18109,7,28,6508.76
18110,12,2,168.55
18112,5,2,352.69
18113,361,1,76.32
18114,283,1,220.1
18116,60,8,1403.11
18117,18,1,315.65
18118,3,31,5567.03
18119,360,1,180.7
18120,207,1,111.15
18121,142,2,653.3
18122,1,6,1793.06
18123,17,2,574.44
18125,22,5,1130.1
18126,53,1,200.92
18127,12,3,347.08
18129,236,1,112.55
18130,1,4,1045.74
18133,204,2,715.5
18135,22,5,681.91
18136,56,4,761.83
18138,288,1,152.65
18139,10,8,8393.22
18141,353,1,-35.4
18142,144,4,1014.9
18143,109,2,1000.16
18144,23,11,2656.75
18145,5,4,2861.55
18146,133,2,160.35
18147,38,2,179.34
18149,43,3,612.08
18150,25,3,566.58
18151,127,2,653.35
18154,36,1,220.49
18155,68,4,347.82
18156,5,2,675.64
18158,2,3,451.75
18159,294,1,530.15
18160,50,2,638.06
18161,3,6,1612.79
18164,24,2,394.7
18165,170,1,302.46
18167,16,5,1365.71
18168,169,9,1123.74
18169,53,1,202.65
18170,26,3,980.31
18171,51,7,1208.51
18172,7,25,7490.17
18173,79,4,2106.84
18176,346,2,448.65
18177,24,7,1313.62
18178,106,6,1573.41
18179,2,6,1793.17
18180,52,5,1533.02
18181,17,1,366.85
18183,211,6,600.52
18184,8,1,49.8
18185,242,1,304.25
18188,8,4,1998.49
18189,70,3,1084.34
18190,185,3,274.51
18191,254,1,207.8
18192,64,1,957.97
18193,143,3,212.96
18194,57,2,896.0
18196,88,2,686.63
18198,24,20,4764.61
18200,99,1,150.35
18202,192,3,1396.99
18203,150,1,160.42
18204,64,4,1960.95
18205,29,2,517.36
18209,21,1,139.1
18210,2,5,2443.48
18211,18,5,600.07
18212,319,1,216.07
18213,229,1,232.48
18215,82,1,299.34
18216,24,1,481.75
18217,22,2,621.75
18218,199,4,606.22
18219,28,10,1777.4
18220,212,2,297.78
18221,15,6,1033.31
18222,85,1,443.0
18223,24,25,5740.31
18224,256,1,158.95
18225,14,16,5026.58
18226,31,14,5192.1
18227,210,1,93.75
18228,43,3,769.2
18229,4,20,7276.9
18230,2,10,2716.6
18231,185,6,2054.67
18232,74,5,582.47
18233,318,1,440.0
18235,64,3,1796.48
18236,22,6,882.24
18237,58,4,861.35
18239,211,5,1561.61
18240,39,1,422.58
18241,2,18,2058.09
18242,65,4,2232.49
18245,142,7,1613.31
18246,16,2,596.1
18248,106,4,783.02
18249,10,1,95.34
18250,294,2,342.92
18251,80,1,4314.72
18252,43,2,518.27
18255,82,1,103.3
18256,347,1,-50.1
18257,32,12,2265.38
18259,17,3,2338.6
18260,165,8,2580.15
18261,36,2,324.24
18262,133,1,149.48
18263,16,4,1211.08
18265,65,2,801.51
18268,127,2,0.0
18269,351,2,138.9
18270,31,3,238.95
18272,38,6,2696.9
18273,88,2,153.0
18274,10,2,-0.0
18276,14,3,323.36
18277,51,2,97.63
18278,66,1,173.9
18280,270,1,180.6
18281,173,1,80.82
18282,115,2,98.76
18283,2,15,1837.53
18287,35,3,1837.28
18289,366,1,5521.14
18298,366,1,2.97
18299,366,1,99.75
18300,366,1,6.7
18302,366,1,6915.65
18303,366,1,38.09
18304,365,1,45.85
18305,365,1,54.25
18306,365,1,66.65
18309,365,1,12.8
18310,365,1,252.3
18311,364,1,1334.13
18312,364,1,636.68
18313,364,1,2396.96
18314,364,1,8.47
18315,364,1,7257.08
18316,364,1,5.46
18317,364,1,549.0
18318,364,1,69.3
18321,364,1,10661.69
18322,364,1,26.4
18350,364,1,76.83
18355,362,1,3.35
18356,361,1,2.95
18357,361,1,7335.45
18358,361,1,7660.48
18359,361,1,-219.72
18360,361,1,26.35
18361,361,1,351.47
18366,361,1,9.65
18372,361,1,8223.4
18377,361,1,5.07
18386,360,1,924.59
18387,360,1,-95.38
18388,360,1,-64.95
18389,360,1,-1.0
18390,360,1,-631.31
18391,360,1,-313.78
18392,360,1,19.5
18393,360,1,-13541.33
18394,360,1,13541.33
18395,360,1,24.9
18396,360,1,15.7
18397,360,1,6293.86
18399,360,1,11540.34
18400,360,1,1240.19
18401,360,1,2164.51
18402,360,1,2416.59
18403,360,1,2448.29
18404,360,1,-13474.79
18405,360,1,-5519.25
18406,360,1,-13541.33
18407,360,1,-6706.71
18408,360,1,135.05
18409,360,1,5058.04
18410,359,1,5.04
18411,359,1,24.59
18413,359,1,6073.71
18414,359,1,12.87
18415,359,1,24.95
18433,358,1,21.3
18440,358,1,5.85
18442,358,1,7268.65
18447,358,1,3.72
18448,358,1,7.5
18466,358,1,2215.27
18467,358,1,2446.16
18468,358,1,3091.82
18469,358,1,294.01
18476,357,1,6272.01
18477,357,1,2.95
18478,357,1,-133.08
18483,357,1,6602.31
18484,357,1,12633.67
18485,357,1,21.7
18488,355,1,23.3
18489,354,1,5344.98
18490,354,1,4909.89
18491,354,1,14.44
18492,354,1,14.15
18493,354,1,12.85
18494,354,1,67.72
18495,354,1,-966.92
18496,354,1,-316.3
18497,354,1,-1130.9
18498,353,1,-2.55
18499,353,1,2.95
18500,353,1,39.45
18503,353,1,3.75
18505,353,1,12681.58
18506,353,1,638.74
18507,353,1,718.35
18508,353,1,1308.63
18509,353,1,518.73
18510,353,1,20.25
18512,352,1,38.25
18513,352,1,19.25
18514,352,1,19.9
18515,352,1,55.5
18516,351,1,2.95
18517,351,1,118.34
18518,351,1,2.5
18519,351,1,36.08
18520,351,1,81.44
18521,351,1,4.95
18522,351,1,72.59
18523,351,1,3.42
18524,350,1,670.38
18525,350,1,16.85
18527,350,1,4700.4
18528,350,1,4390.32
18529,350,1,5946.49
18530,350,1,0.42
18531,350,1,5.05
18532,350,1,4537.15
18533,350,1,5022.16
18534,350,1,29.8
18535,350,1,52.75
18536,348,1,17.55
18537,348,1,18.65
18538,348,1,11.7
18539,348,1,49.67
18540,348,1,19.95
18541,347,1,2529.81
18542,347,1,41.81
18545,347,1,205.74
18550,347,1,2094.9
18552,347,1,2104.0
18554,347,1,10.35
18555,347,1,7.4
18556,347,1,42.12
18557,347,1,96.44
18558,347,1,32.5
18559,347,1,2.1
18560,346,1,2.9
18561,346,1,1121.38
18562,346,1,10.5
18563,346,1,2.55
18564,346,1,1.25
18565,346,1,1261.19
18566,346,1,7.95
18567,346,1,46.05
18568,346,1,7.95
18569,346,1,596.34
18570,346,1,1172.46
18571,346,1,1805.29
18572,346,1,1736.26
18573,346,1,1077.8
18574,346,1,1041.32
18575,346,1,475.65
18576,346,1,392.72
18577,346,1,365.26
18578,346,1,579.7
18579,346,1,457.32
18580,346,1,155.83
18581,346,1,136.89
18582,346,1,76.92
18584,346,1,18745.86
18585,346,1,4.25
18586,346,1,62.79
18587,346,1,-4.95
18588,346,1,4.25
18589,346,1,2.1
18590,345,1,9.35
18591,345,1,5.7
18592,345,1,1298.4
18593,344,1,-15.0
18594,344,1,33.15
18595,344,1,26.15
18596,344,1,961.23
18597,344,1,5262.06
18598,344,1,12.45
18600,344,1,15.25
18601,344,1,3.75
18602,344,1,27.3
18603,344,1,78.7
18604,344,1,7.1
18618,332,1,3900.62
18620,331,1,10.13
18621,331,1,-16888.02
18622,331,1,-16453.71
18624,331,1,38.25
18625,331,1,1854.39
18626,331,1,-205.74
18627,331,1,7.95
18628,331,1,4.95
18629,331,1,583.37
18632,331,1,1331.8
18634,330,1,-493.38
18636,330,1,2094.11
18637,330,1,3401.94
18638,330,1,513.86
18640,330,1,12.75
18641,329,1,2688.72
18642,329,1,2311.53
18643,329,1,6.6
18644,329,1,4.25
18645,329,1,10.9
18646,329,1,16.8
18648,326,1,4731.64
18649,326,1,379.84
18651,326,1,-15.0
18656,326,1,2312.89
18666,326,1,1787.82
18669,326,1,10.05
18676,325,1,3195.78
18677,325,1,145.34
18678,325,1,5032.29
18679,325,1,0.65
18680,325,1,12.75
18681,324,1,3808.77
18682,324,1,-12.75
18683,324,1,14.9
18684,324,1,3716.17
18688,323,1,2700.92
18690,323,1,2751.16
18691,323,1,1.25
18692,322,1,191.1
18693,322,1,243.3
18694,322,1,273.26
18695,322,1,739.97
18696,322,1,629.41
18697,322,1,483.35
18698,322,1,466.64
18699,322,1,3134.28
18700,322,1,1883.57
18701,319,1,5.95
18702,319,1,4106.84
18703,319,1,2555.13
18704,319,1,3237.88
18705,319,1,2829.87
18708,318,1,-30.7
18709,318,1,1933.95
18710,318,1,7.89
18711,318,1,386.21
18712,318,1,403.15
18713,318,1,2418.26
18714,318,1,478.64
18715,318,1,277.11
18716,318,1,615.18
18717,318,1,1868.13
18719,317,1,405.36
18720,317,1,3882.43
18723,316,1,29.43
18724,316,1,-544.4
18725,316,1,-1283.8
18726,316,1,5.5
18727,316,1,-1050.15
18730,316,1,25.0
18731,316,1,3323.19
18732,316,1,2619.14
18736,315,1,2007.44
18737,315,1,524.18
18738,315,1,672.86
18739,315,1,3388.21
18740,315,1,1767.85
18741,312,1,883.83
18742,312,1,733.53
18743,312,1,842.66
18744,312,1,653.95
18745,312,1,301.3
18748,312,1,1363.66
18749,312,1,865.63
18750,312,1,2230.96
18751,312,1,17.1
18752,311,1,604.37
18753,311,1,1569.03
18754,311,1,1816.63
18755,311,1,920.9
18756,311,1,12.75
18757,311,1,13.55
18758,311,1,0.84
18759,311,1,20.1
18762,310,1,709.89
18763,310,1,2.85
18764,310,1,1718.73
18765,309,1,1563.96
18776,309,1,9.85
18800,308,1,1264.34
18801,308,1,-15.99
18802,308,1,1551.56
18839,308,1,1.25
18840,305,1,1321.39
18841,305,1,677.43
18842,305,1,701.71
18843,305,1,661.42
18844,305,1,1460.33
18847,304,1,669.46
18848,304,1,76.45
18849,304,1,-5.95
18851,304,1,130.58
18852,304,1,21.0
18859,304,1,1757.1
18860,303,1,161.56
18862,303,1,395.91
18863,303,1,587.25
18864,303,1,523.31
18865,303,1,1047.17
18866,303,1,1340.77
18868,303,1,15.0
18873,302,1,1295.83
18874,301,1,893.25
18875,301,1,614.84
18877,301,1,1747.83
18878,301,1,-46.2
18880,301,1,629.56
18881,301,1,687.72
18882,301,1,2461.98
18891,301,1,12.7
18901,298,1,1229.32
18902,298,1,1294.78
18903,298,1,7.95
18904,298,1,7.95
18905,298,1,-7.95
18908,297,1,1211.45
18909,297,1,2347.39
18910,297,1,463.66
18911,297,1,605.97
18913,297,1,10.2
18914,297,1,498.96
18915,297,1,1644.26
18920,296,1,1275.78
18921,296,1,937.55
18922,296,1,1001.27
18923,296,1,48.22
18924,296,1,49.08
18926,296,1,1459.9
18928,295,1,697.95
18932,294,1,1239.43
18933,294,1,2053.0
18934,294,1,951.01
18935,294,1,11.2
18936,294,1,7.5
18937,294,1,6.55
18941,294,1,4.95
18942,291,1,1434.66
18944,291,1,1066.14
18945,291,1,1101.82
18946,291,1,47.75
18947,291,1,8.5
18948,291,1,10.65
18949,290,1,873.79
18951,290,1,-1435.79
18952,290,1,-566.37
18953,290,1,-869.55
18956,290,1,2.09
18957,290,1,5.45
18959,290,1,14.2
18960,290,1,1195.56
18961,289,1,1449.88
18962,288,1,680.82
18963,288,1,565.54
18964,288,1,422.03
18965,288,1,746.49
18966,288,1,627.56
18967,288,1,634.67
18968,288,1,480.0
18969,288,1,3055.62
18971,288,1,1429.07
18972,288,1,15.9
18973,288,1,2.95
18974,288,1,20.75
18975,288,1,16.48
18985,287,1,5.58
18986,287,1,3.2
18987,287,1,1736.06
18988,287,1,0.85
18989,284,1,910.78
18990,284,1,100.3
18992,284,1,-134.76
18993,284,1,-149.16
18995,284,1,-178.93
18996,284,1,-267.93
18997,284,1,-339.92
18998,284,1,-109.84
18999,284,1,-5575.28
19000,284,1,-5258.77
19001,284,1,14.85
19002,284,1,981.51
19003,284,1,1579.58
19005,283,1,-21.9
19006,283,1,1537.91
19007,283,1,1799.96
19009,282,1,542.09
19010,282,1,370.82
19011,282,1,490.6
19012,282,1,464.92
19013,282,1,598.96
19014,282,1,559.72
19015,282,1,4.65
19016,282,1,2695.09
19017,282,1,1806.73
19018,282,1,9.95
19021,281,1,0.85
19022,281,1,1336.1
19023,280,1,186.95
19024,280,1,304.73
19025,280,1,545.87
19026,280,1,1180.5
19027,277,1,899.96
19030,277,1,48.0
19031,277,1,764.12
19032,277,1,1995.37
19033,277,1,1520.38
19034,277,1,1420.78
19036,276,1,55.36
19038,276,1,4.95
19039,276,1,231.06
19040,276,1,116.79
19041,276,1,580.41
19042,276,1,1734.52
19045,275,1,3.8
19046,274,1,1749.57
19047,274,1,-10.2
19064,274,1,1799.38
19065,273,1,733.78
19066,273,1,7.95
19067,273,1,44.85
19073,273,1,1397.75
19074,271,1,7.95
19075,270,1,5307.65
19076,270,1,504.46
19077,270,1,786.23
19078,270,1,912.69
19079,270,1,638.94
19080,270,1,24.45
19081,270,1,17.9
19083,270,1,24.0
19085,270,1,-537.83
19086,270,1,-222.59
19087,270,1,-326.68
19088,270,1,2092.33
19089,270,1,1762.22
19091,269,1,2.55
19092,269,1,2.55
19093,269,1,1273.26
19094,269,1,1572.65
19105,268,1,33.9
19111,268,1,1659.07
19129,267,1,67.8
19130,267,1,8.62
19131,267,1,1587.23
19135,267,1,7.9
19136,267,1,16.95
19137,266,1,190.52
19138,266,1,280.67
19141,266,1,2676.13
19142,266,1,1.95
19143,266,1,1429.91
19147,263,1,7.35
19148,263,1,2.95
19150,262,1,-2583.76
19151,262,1,2583.76
19152,262,1,1794.43
19153,262,1,507.3
19154,262,1,431.36
19155,262,1,440.91
19156,262,1,664.84
19157,262,1,549.52
19158,262,1,503.63
19159,262,1,411.24
19160,262,1,662.95
19162,262,1,7.12
19167,261,1,-2.1
19168,261,1,112.85
19169,261,1,14.85
19170,260,1,0.84
19171,260,1,1546.93
19172,260,1,1273.89
19173,260,1,1464.43
19174,260,1,1191.71
19175,260,1,2398.2
19176,259,1,498.79
19177,259,1,-56.93
19178,259,1,-116.84
19179,259,1,43.25
19180,259,1,51.45
19181,259,1,1750.62
19182,259,1,461.52
19183,259,1,404.64
19184,259,1,651.18
19185,259,1,895.2
19186,259,1,-19.05
19187,259,1,-5693.05
19188,259,1,-5225.03
19189,259,1,10.15
19190,259,1,1.25
19191,259,1,-1.25
19192,259,1,1.25
19193,259,1,3.75
19194,257,1,1880.11
19195,257,1,27.65
19196,257,1,160.93
19197,257,1,-53.35
19198,256,1,431.6
19199,256,1,175.8
19200,256,1,7.65
19201,256,1,35.92
19202,256,1,8.4
19203,255,1,1891.39
19204,255,1,1656.3
19205,255,1,1940.13
19225,255,1,29.1
19227,255,1,1194.37
19228,255,1,1504.91
19229,255,1,14.25
19232,255,1,2162.26
19233,255,1,500.95
19234,255,1,540.52
19235,255,1,567.69
19236,255,1,449.42
19240,254,1,33.9
19258,254,1,1254.42
19259,254,1,501.09
19260,254,1,723.46
19282,252,1,15.85
19283,252,1,-431.6
19284,252,1,2526.98
19285,252,1,35.17
19288,252,1,1513.46
19289,250,1,16.95
19290,249,1,-1542.01
19291,249,1,219.76
19292,249,1,-219.76
19293,249,1,-435.41
19294,249,1,-684.91
19295,249,1,-338.39
19296,249,1,-194.99
19309,249,1,1460.08
19311,249,1,1491.72
19313,248,1,523.15
19331,248,1,4225.29
19332,248,1,873.05
19333,248,1,638.23
19334,248,1,577.93
19335,248,1,668.51
19336,248,1,767.77
19337,248,1,489.29
19340,248,1,1385.13
19341,248,1,1536.03
19343,248,1,21627.72
19344,248,1,209.3
19349,247,1,13.77
19357,247,1,212.36
19358,247,1,46.2
19359,247,1,16.13
19366,247,1,1959.65
19375,247,1,28.05
19377,247,1,9.25
19378,247,1,7.5
19379,247,1,4.95
19387,246,1,1607.8
19388,246,1,1062.16
19389,246,1,922.34
19390,246,1,1113.33
19391,246,1,1.95
19392,246,1,2234.58
19393,246,1,1705.13
19400,245,1,110.0
19401,245,1,50.77
19402,245,1,-2.95
19405,245,1,14.43
19410,245,1,10.4
19412,245,1,863.54
19413,245,1,18.7
19425,245,1,9.9
19428,243,1,24.65
19429,242,1,1.25
19435,242,1,1908.58
19436,242,1,2295.03
19437,242,1,5.15
19439,242,1,26.46
19440,241,1,14.15
19441,241,1,13.85
